<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.17	15:23:00	28668.58	28686.74	28634.52	28686.74	30	0	806
2026.02.17	15:24:00	28689.84	28691.27	28631.42	28639.03	30	0	806
2026.02.17	15:25:00	28637.60	28655.55	28627.06	28630.69	30	0	806
2026.02.17	15:26:00	28626.34	28626.34	28593.44	28593.44	30	0	806
2026.02.17	15:27:00	28600.73	28629.70	28596.26	28625.17	30	0	806
2026.02.17	15:28:00	28632.62	28673.67	28632.62	28667.23	30	0	806
2026.02.17	15:29:00	28670.92	28698.55	28669.69	28698.55	30	0	806
2026.02.17	15:30:00	28693.02	28696.13	28647.44	28647.44	30	0	806
2026.02.17	15:31:00	28649.28	28677.18	28640.56	28671.89	30	0	806
2026.02.17	15:32:00	28666.68	28676.70	28619.08	28635.06	30	0	806
2026.02.17	15:33:00	28641.50	28641.50	28604.64	28630.14	30	0	806
2026.02.17	15:34:00	28635.70	28635.70	28568.63	28568.63	30	0	806
2026.02.17	15:35:00	28567.53	28605.84	28561.63	28591.80	30	0	806
2026.02.17	15:36:00	28599.36	28599.36	28552.87	28596.90	30	0	806
2026.02.17	15:37:00	28589.85	28593.73	28538.83	28554.90	30	0	806
2026.02.17	15:38:00	28548.32	28548.32	28482.94	28482.94	30	0	806
2026.02.17	15:39:00	28486.52	28490.96	28457.10	28466.14	30	0	806
2026.02.17	15:40:00	28471.01	28478.36	28434.37	28469.03	30	0	806
2026.02.17	15:41:00	28476.14	28506.23	28471.37	28504.28	30	0	806
2026.02.17	15:42:00	28502.61	28508.44	28480.37	28491.78	30	0	806
2026.02.17	15:43:00	28496.54	28545.83	28496.54	28538.06	30	0	806
2026.02.17	15:44:00	28534.85	28568.46	28530.56	28562.35	30	0	806
2026.02.17	15:45:00	28572.74	28616.78	28572.74	28592.82	30	0	806
2026.02.17	15:46:00	28594.97	28597.18	28569.03	28571.42	30	0	806
2026.02.17	15:47:00	28576.00	28608.39	28573.69	28608.39	30	0	806
2026.02.17	15:48:00	28617.26	28620.58	28575.13	28575.94	30	0	806
2026.02.17	15:49:00	28570.79	28610.68	28564.13	28610.68	30	0	806
2026.02.17	15:50:00	28616.77	28627.40	28581.71	28599.17	30	0	806
2026.02.17	15:51:00	28604.14	28668.56	28604.14	28668.56	30	0	806
2026.02.17	15:52:00	28671.90	28713.77	28655.71	28707.68	30	0	806
2026.02.17	15:53:00	28708.25	28740.93	28706.72	28735.54	30	0	806
2026.02.17	15:54:00	28735.57	28739.45	28697.11	28697.11	30	0	806
2026.02.17	15:55:00	28699.48	28707.82	28675.33	28698.96	30	0	806
2026.02.17	15:56:00	28705.11	28705.11	28647.14	28669.19	30	0	806
2026.02.17	15:57:00	28662.96	28662.96	28621.64	28657.78	29	0	806
2026.02.17	15:58:00	28658.46	28661.47	28610.96	28628.83	30	0	806
2026.02.17	15:59:00	28628.58	28636.02	28559.28	28567.09	30	0	806
2026.02.17	16:00:00	28569.59	28603.17	28567.07	28601.08	30	0	806
2026.02.17	16:01:00	28600.49	28615.70	28580.07	28585.59	30	0	806
2026.02.17	16:02:00	28589.51	28638.42	28589.51	28614.43	30	0	806
2026.02.17	16:03:00	28615.93	28637.79	28604.12	28625.22	30	0	806
2026.02.17	16:04:00	28619.96	28619.96	28579.65	28591.17	30	0	806
2026.02.17	16:05:00	28588.07	28618.54	28582.45	28607.69	30	0	806
2026.02.17	16:06:00	28619.52	28621.53	28596.20	28596.22	30	0	806
2026.02.17	16:07:00	28595.86	28601.68	28569.42	28570.06	30	0	806
2026.02.17	16:08:00	28569.90	28612.10	28560.29	28602.39	30	0	806
2026.02.17	16:09:00	28600.52	28601.73	28560.36	28600.32	30	0	806
2026.02.17	16:10:00	28599.35	28611.95	28592.96	28597.65	30	0	806
2026.02.17	16:11:00	28602.44	28633.74	28600.72	28600.72	30	0	806
2026.02.17	16:12:00	28600.29	28630.62	28600.29	28624.50	30	0	806
2026.02.17	16:13:00	28624.08	28688.67	28621.36	28672.28	30	0	806
2026.02.17	16:14:00	28673.40	28680.48	28650.46	28680.48	30	0	806
2026.02.17	16:15:00	28683.25	28693.71	28668.05	28677.75	30	0	806
2026.02.17	16:16:00	28677.27	28687.22	28652.38	28669.36	30	0	806
2026.02.17	16:17:00	28658.59	28692.18	28657.07	28675.13	30	0	806
2026.02.17	16:18:00	28684.34	28685.99	28661.44	28676.53	30	0	806
2026.02.17	16:19:00	28682.61	28701.66	28682.61	28697.95	30	0	806
2026.02.17	16:20:00	28695.68	28734.46	28687.86	28717.42	30	0	806
2026.02.17	16:21:00	28723.45	28730.30	28672.74	28672.74	30	0	806
2026.02.17	16:22:00	28668.64	28756.59	28666.89	28754.30	30	0	806
2026.02.17	16:23:00	28759.95	28761.86	28699.69	28718.88	30	0	806
2026.02.17	16:24:00	28723.02	28779.63	28723.02	28779.63	30	0	806
2026.02.17	16:25:00	28776.20	28776.20	28716.27	28724.59	30	0	806
2026.02.17	16:26:00	28720.75	28742.36	28702.86	28742.36	30	0	806
2026.02.17	16:27:00	28737.71	28739.32	28715.20	28719.82	30	0	806
2026.02.17	16:28:00	28720.39	28734.51	28704.24	28723.82	30	0	806
2026.02.17	16:29:00	28728.18	28769.51	28705.87	28745.13	30	0	806
2026.02.17	16:30:00	28744.11	28744.11	28696.17	28736.61	30	0	806
2026.02.17	16:31:00	28733.56	28800.33	28733.56	28786.75	30	0	806
2026.02.17	16:32:00	28796.61	28796.61	28747.73	28761.45	30	0	806
2026.02.17	16:33:00	28769.11	28771.07	28749.07	28752.01	30	0	806
2026.02.17	16:34:00	28742.96	28771.93	28723.90	28771.93	30	0	806
2026.02.17	16:35:00	28771.97	28771.97	28722.48	28722.48	29	0	806
2026.02.17	16:36:00	28724.45	28749.19	28715.87	28749.19	30	0	806
2026.02.17	16:37:00	28750.16	28772.62	28745.07	28763.29	30	0	806
2026.02.17	16:38:00	28757.75	28809.97	28756.09	28794.47	30	0	806
2026.02.17	16:39:00	28797.68	28798.43	28761.71	28790.43	30	0	806
2026.02.17	16:40:00	28787.74	28787.74	28756.43	28756.43	30	0	806
2026.02.17	16:41:00	28767.14	28767.14	28737.16	28739.51	30	0	806
2026.02.17	16:42:00	28742.85	28792.88	28725.77	28784.86	30	0	806
2026.02.17	16:43:00	28775.90	28805.22	28768.80	28804.69	30	0	806
2026.02.17	16:44:00	28804.65	28851.42	28804.65	28847.61	30	0	806
2026.02.17	16:45:00	28848.02	28884.96	28840.20	28880.90	30	0	806
2026.02.17	16:46:00	28887.42	28908.46	28859.25	28893.66	30	0	806
2026.02.17	16:47:00	28896.49	28908.92	28863.52	28908.92	30	0	806
2026.02.17	16:48:00	28904.28	28904.28	28870.70	28877.01	30	0	806
2026.02.17	16:49:00	28859.91	28863.50	28838.09	28852.23	30	0	806
2026.02.17	16:50:00	28851.60	28864.90	28820.19	28827.72	30	0	806
2026.02.17	16:51:00	28826.48	28860.11	28826.48	28832.76	30	0	806
2026.02.17	16:52:00	28830.39	28844.33	28786.82	28790.48	30	0	806
2026.02.17	16:53:00	28780.02	28806.10	28762.57	28803.73	30	0	806
2026.02.17	16:54:00	28801.02	28840.95	28791.50	28827.23	30	0	806
2026.02.17	16:55:00	28818.36	28819.28	28779.10	28786.43	30	0	806
2026.02.17	16:56:00	28779.41	28786.04	28727.41	28738.02	30	0	806
2026.02.17	16:57:00	28736.91	28754.76	28721.05	28729.23	30	0	806
2026.02.17	16:58:00	28735.42	28747.84	28718.81	28723.14	30	0	806
2026.02.17	16:59:00	28723.49	28736.86	28695.70	28730.30	30	0	806
2026.02.17	17:00:00	28735.56	28764.85	28727.77	28756.18	30	0	806
2026.02.17	17:01:00	28746.92	28768.07	28742.16	28744.52	30	0	806
2026.02.17	17:02:00	28742.90	28750.16	28696.65	28705.54	30	0	806
2026.02.17	17:03:00	28708.83	28708.83	28662.87	28675.09	30	0	806
2026.02.17	17:04:00	28659.92	28664.33	28622.22	28624.24	30	0	806
2026.02.17	17:05:00	28623.75	28634.28	28617.16	28625.66	30	0	806
2026.02.17	17:06:00	28631.86	28696.74	28631.86	28687.51	30	0	806
2026.02.17	17:07:00	28690.20	28719.13	28687.16	28693.03	30	0	806
2026.02.17	17:08:00	28696.91	28696.91	28643.09	28665.78	30	0	806
2026.02.17	17:09:00	28671.03	28671.03	28549.78	28556.26	30	0	806
2026.02.17	17:10:00	28554.81	28554.81	28516.68	28545.65	30	0	806
2026.02.17	17:11:00	28543.83	28543.83	28495.62	28533.20	30	0	806
2026.02.17	17:12:00	28527.48	28563.26	28519.35	28559.63	30	0	806
2026.02.17	17:13:00	28560.21	28636.24	28557.87	28636.24	30	0	806
2026.02.17	17:14:00	28625.22	28632.33	28610.96	28623.64	30	0	806
2026.02.17	17:15:00	28623.18	28637.63	28606.07	28607.99	30	0	806
2026.02.17	17:16:00	28607.22	28641.74	28603.25	28609.31	30	0	806
2026.02.17	17:17:00	28603.86	28618.75	28582.29	28582.50	30	0	806
2026.02.17	17:18:00	28583.85	28598.34	28563.27	28567.75	30	0	806
2026.02.17	17:19:00	28560.22	28606.47	28560.22	28594.55	30	0	806
2026.02.17	17:20:00	28596.43	28628.97	28596.43	28620.10	30	0	806
2026.02.17	17:21:00	28634.07	28699.85	28622.97	28684.00	30	0	806
2026.02.17	17:22:00	28685.11	28685.11	28643.73	28670.93	30	0	806
2026.02.17	17:23:00	28674.43	28684.94	28636.61	28650.28	30	0	806
2026.02.17	17:24:00	28659.66	28672.13	28650.61	28652.64	30	0	806
2026.02.17	17:25:00	28654.15	28682.90	28641.73	28653.92	30	0	806
2026.02.17	17:26:00	28647.48	28690.68	28645.84	28690.68	30	0	806
2026.02.17	17:27:00	28691.65	28739.07	28691.65	28728.55	30	0	806
2026.02.17	17:28:00	28724.92	28754.28	28699.50	28754.28	30	0	806
2026.02.17	17:29:00	28747.25	28762.10	28737.95	28762.10	30	0	806
2026.02.17	17:30:00	28764.51	28772.48	28743.31	28752.63	30	0	806
2026.02.17	17:31:00	28754.24	28764.55	28748.99	28763.56	30	0	806
2026.02.17	17:32:00	28762.25	28774.99	28740.81	28747.56	30	0	806
2026.02.17	17:33:00	28746.37	28752.34	28727.35	28736.33	30	0	806
2026.02.17	17:34:00	28737.66	28769.34	28725.18	28729.45	30	0	806
2026.02.17	17:35:00	28728.75	28735.10	28709.65	28728.09	30	0	806
2026.02.17	17:36:00	28732.91	28752.02	28720.67	28752.02	30	0	806
2026.02.17	17:37:00	28747.35	28773.72	28747.35	28763.13	30	0	806
2026.02.17	17:38:00	28750.62	28750.62	28721.07	28721.07	30	0	806
2026.02.17	17:39:00	28719.14	28740.00	28675.40	28740.00	30	0	806
2026.02.17	17:40:00	28744.98	28815.24	28739.22	28791.15	30	0	806
2026.02.17	17:41:00	28785.38	28807.22	28785.38	28787.70	30	0	806
2026.02.17	17:42:00	28791.54	28849.32	28791.54	28836.49	30	0	806
2026.02.17	17:43:00	28836.65	28849.88	28813.63	28826.96	30	0	806
2026.02.17	17:44:00	28830.94	28830.94	28766.52	28766.52	30	0	806
2026.02.17	17:45:00	28769.56	28789.09	28749.16	28789.09	30	0	806
2026.02.17	17:46:00	28794.08	28797.90	28767.59	28767.59	30	0	806
2026.02.17	17:47:00	28768.54	28779.70	28756.75	28767.33	30	0	806
2026.02.17	17:48:00	28772.01	28787.03	28715.28	28715.28	30	0	806
2026.02.17	17:49:00	28710.77	28729.10	28677.31	28695.74	30	0	806
2026.02.17	17:50:00	28695.92	28711.46	28676.81	28690.21	30	0	806
2026.02.17	17:51:00	28683.30	28683.30	28622.44	28625.84	30	0	806
2026.02.17	17:52:00	28626.86	28640.12	28620.90	28622.16	30	0	806
2026.02.17	17:53:00	28614.16	28645.42	28608.34	28625.40	30	0	806
2026.02.17	17:54:00	28619.73	28646.22	28619.73	28635.57	30	0	806
2026.02.17	17:55:00	28635.79	28650.56	28617.39	28641.95	30	0	806
2026.02.17	17:56:00	28642.15	28699.46	28642.15	28694.97	30	0	806
2026.02.17	17:57:00	28689.43	28739.34	28689.43	28737.50	30	0	806
2026.02.17	17:58:00	28743.38	28787.97	28743.38	28786.01	30	0	806
2026.02.17	17:59:00	28780.84	28783.99	28739.25	28765.87	30	0	806
2026.02.17	18:00:00	28778.49	28797.84	28757.45	28797.84	30	0	806
2026.02.17	18:01:00	28796.02	28809.44	28777.84	28799.18	30	0	806
2026.02.17	18:02:00	28799.45	28855.77	28799.45	28841.94	30	0	806
2026.02.17	18:03:00	28843.94	28843.94	28805.16	28808.26	30	0	806
2026.02.17	18:04:00	28804.90	28814.96	28762.25	28762.25	30	0	806
2026.02.17	18:05:00	28756.81	28790.75	28756.81	28788.17	30	0	806
2026.02.17	18:06:00	28797.85	28822.08	28782.72	28811.13	30	0	806
2026.02.17	18:07:00	28810.41	28819.53	28776.13	28790.31	30	0	806
2026.02.17	18:08:00	28794.13	28821.99	28784.90	28789.04	30	0	806
2026.02.17	18:09:00	28792.91	28808.86	28769.40	28800.82	30	0	806
2026.02.17	18:10:00	28804.07	28818.32	28771.50	28813.28	30	0	806
2026.02.17	18:11:00	28811.46	28831.44	28797.06	28823.06	30	0	806
2026.02.17	18:12:00	28828.98	28832.74	28795.44	28802.85	30	0	806
2026.02.17	18:13:00	28798.28	28813.33	28777.37	28777.37	30	0	806
2026.02.17	18:14:00	28768.61	28787.64	28739.68	28747.81	30	0	806
2026.02.17	18:15:00	28743.01	28743.55	28680.25	28685.53	30	0	806
2026.02.17	18:16:00	28693.48	28721.87	28688.01	28698.16	30	0	806
2026.02.17	18:17:00	28701.06	28739.85	28694.84	28717.50	30	0	806
2026.02.17	18:18:00	28718.02	28722.95	28688.12	28694.03	30	0	806
2026.02.17	18:19:00	28702.84	28708.46	28669.93	28673.59	30	0	806
2026.02.17	18:20:00	28678.83	28704.04	28653.79	28704.04	30	0	806
2026.02.17	18:21:00	28702.41	28702.41	28668.50	28681.85	30	0	806
2026.02.17	18:22:00	28679.63	28698.90	28657.70	28687.33	30	0	806
2026.02.17	18:23:00	28685.05	28713.04	28673.06	28684.02	30	0	806
2026.02.17	18:24:00	28696.29	28703.44	28685.90	28685.90	30	0	806
2026.02.17	18:25:00	28679.45	28681.70	28647.85	28664.41	30	0	806
2026.02.17	18:26:00	28664.65	28678.45	28612.42	28612.65	30	0	806
2026.02.17	18:27:00	28600.73	28620.89	28581.08	28593.02	30	0	806
2026.02.17	18:28:00	28588.90	28630.16	28578.75	28611.13	30	0	806
2026.02.17	18:29:00	28612.26	28655.14	28609.13	28613.94	30	0	806
2026.02.17	18:30:00	28612.64	28636.99	28602.70	28624.86	30	0	806
2026.02.17	18:31:00	28630.37	28685.51	28623.25	28681.71	30	0	806
2026.02.17	18:32:00	28682.61	28689.49	28654.55	28679.84	30	0	806
2026.02.17	18:33:00	28679.82	28698.10	28668.07	28668.07	30	0	806
2026.02.17	18:34:00	28673.26	28726.96	28673.26	28726.96	30	0	806
2026.02.17	18:35:00	28724.09	28765.08	28720.93	28752.96	30	0	806
2026.02.17	18:36:00	28760.19	28812.88	28760.16	28801.96	30	0	806
2026.02.17	18:37:00	28811.87	28828.08	28796.62	28816.30	30	0	806
2026.02.17	18:38:00	28819.80	28820.26	28784.24	28806.02	30	0	806
2026.02.17	18:39:00	28801.54	28815.32	28795.68	28804.76	30	0	806
2026.02.17	18:40:00	28801.33	28810.86	28760.46	28760.46	30	0	806
2026.02.17	18:41:00	28771.99	28821.98	28771.17	28809.34	30	0	806
2026.02.17	18:42:00	28807.24	28829.32	28789.64	28829.32	30	0	806
2026.02.17	18:43:00	28832.54	28832.54	28796.34	28796.34	30	0	806
2026.02.17	18:44:00	28790.94	28797.45	28773.79	28789.19	30	0	806
2026.02.17	18:45:00	28784.89	28790.52	28735.33	28735.33	30	0	806
2026.02.17	18:46:00	28732.95	28741.21	28708.10	28741.21	30	0	806
2026.02.17	18:47:00	28742.05	28754.02	28699.64	28718.56	30	0	806
2026.02.17	18:48:00	28708.75	28723.97	28672.43	28678.38	30	0	806
2026.02.17	18:49:00	28678.85	28684.22	28650.36	28655.71	30	0	806
2026.02.17	18:50:00	28651.59	28679.21	28629.82	28638.47	30	0	806
2026.02.17	18:51:00	28648.29	28673.02	28643.51	28646.12	30	0	806
2026.02.17	18:52:00	28644.87	28668.34	28638.96	28664.84	30	0	806
2026.02.17	18:53:00	28662.00	28687.69	28649.07	28653.04	30	0	806
2026.02.17	18:54:00	28661.50	28669.97	28621.57	28621.57	30	0	806
2026.02.17	18:55:00	28623.00	28645.74	28589.33	28609.38	30	0	806
2026.02.17	18:56:00	28604.82	28635.90	28604.61	28626.99	30	0	806
2026.02.17	18:57:00	28621.13	28636.33	28606.53	28633.86	30	0	806
2026.02.17	18:58:00	28635.94	28654.25	28608.00	28621.83	30	0	806
2026.02.17	18:59:00	28623.56	28705.91	28623.56	28702.30	30	0	806
2026.02.17	19:00:00	28695.86	28698.91	28615.87	28615.87	30	0	806
2026.02.17	19:01:00	28620.32	28656.28	28610.92	28632.48	30	0	806
2026.02.17	19:02:00	28636.96	28661.19	28626.55	28661.19	30	0	806
2026.02.17	19:03:00	28648.68	28648.68	28604.55	28608.54	30	0	806
2026.02.17	19:04:00	28606.28	28654.61	28603.30	28649.10	30	0	806
2026.02.17	19:05:00	28650.69	28671.42	28636.32	28636.32	30	0	806
2026.02.17	19:06:00	28633.15	28648.23	28612.00	28644.92	30	0	806
2026.02.17	19:07:00	28652.11	28702.87	28652.11	28696.73	30	0	806
2026.02.17	19:08:00	28698.41	28718.48	28688.87	28708.98	30	0	806
2026.02.17	19:09:00	28695.65	28697.46	28671.94	28684.52	30	0	806
2026.02.17	19:10:00	28681.50	28719.38	28679.66	28709.40	30	0	806
2026.02.17	19:11:00	28713.68	28742.59	28707.05	28707.97	30	0	806
2026.02.17	19:12:00	28708.57	28717.16	28678.35	28678.35	30	0	806
2026.02.17	19:13:00	28687.45	28691.51	28659.43	28681.95	30	0	806
2026.02.17	19:14:00	28673.14	28703.32	28662.25	28703.31	29	0	806
2026.02.17	19:15:00	28700.36	28753.82	28700.36	28743.08	30	0	806
2026.02.17	19:16:00	28747.66	28804.69	28745.58	28804.69	30	0	806
2026.02.17	19:17:00	28798.39	28798.39	28760.58	28765.12	30	0	806
2026.02.17	19:18:00	28764.18	28764.23	28731.24	28761.48	30	0	806
2026.02.17	19:19:00	28762.08	28802.90	28762.08	28781.21	30	0	806
2026.02.17	19:20:00	28788.94	28790.95	28761.58	28763.60	30	0	806
2026.02.17	19:21:00	28758.85	28768.57	28733.77	28745.91	30	0	806
2026.02.17	19:22:00	28760.24	28786.17	28744.38	28764.14	29	0	806
2026.02.17	19:23:00	28765.39	28792.19	28756.93	28763.43	30	0	806
2026.02.17	19:24:00	28760.43	28774.73	28713.42	28713.42	30	0	806
2026.02.17	19:25:00	28707.30	28715.37	28680.61	28687.04	30	0	806
2026.02.17	19:26:00	28686.78	28692.77	28650.30	28679.55	30	0	806
2026.02.17	19:27:00	28677.15	28677.15	28624.98	28636.71	30	0	806
2026.02.17	19:28:00	28628.02	28652.63	28622.02	28627.93	30	0	806
2026.02.17	19:29:00	28631.41	28631.41	28601.49	28607.09	30	0	806
2026.02.17	19:30:00	28595.43	28620.47	28583.96	28583.96	30	0	806
2026.02.17	19:31:00	28580.81	28607.41	28580.81	28586.59	29	0	806
2026.02.17	19:32:00	28588.70	28593.58	28579.15	28585.21	30	0	806
2026.02.17	19:33:00	28580.32	28628.63	28571.21	28627.03	30	0	806
2026.02.17	19:34:00	28618.29	28630.54	28582.64	28589.13	30	0	806
2026.02.17	19:35:00	28594.71	28594.71	28553.35	28555.46	30	0	806
2026.02.17	19:36:00	28568.57	28574.66	28545.19	28551.86	30	0	806
2026.02.17	19:37:00	28554.15	28645.44	28554.15	28645.44	30	0	806
2026.02.17	19:38:00	28642.40	28692.78	28631.40	28684.57	30	0	806
2026.02.17	19:39:00	28682.87	28691.85	28672.29	28672.29	30	0	806
2026.02.17	19:40:00	28668.75	28676.98	28645.93	28662.92	30	0	806
2026.02.17	19:41:00	28660.91	28675.37	28642.05	28671.66	30	0	806
2026.02.17	19:42:00	28671.03	28685.23	28666.36	28673.76	30	0	806
2026.02.17	19:43:00	28678.58	28692.21	28662.91	28669.27	30	0	806
2026.02.17	19:44:00	28668.90	28709.39	28658.16	28709.39	30	0	806
2026.02.17	19:45:00	28731.22	28737.54	28696.47	28696.64	30	0	806
2026.02.17	19:46:00	28696.63	28723.06	28675.02	28707.02	30	0	806
2026.02.17	19:47:00	28710.58	28766.80	28700.70	28766.80	30	0	806
2026.02.17	19:48:00	28769.08	28795.22	28746.49	28791.07	30	0	806
2026.02.17	19:49:00	28783.60	28788.43	28758.19	28778.20	30	0	806
2026.02.17	19:50:00	28774.24	28803.06	28741.97	28803.06	30	0	806
2026.02.17	19:51:00	28801.71	28807.35	28762.13	28786.39	30	0	806
2026.02.17	19:52:00	28783.71	28813.43	28741.13	28745.53	30	0	806
2026.02.17	19:53:00	28741.38	28765.94	28707.95	28713.68	30	0	806
2026.02.17	19:54:00	28714.85	28743.28	28714.85	28728.70	30	0	806
2026.02.17	19:55:00	28730.25	28740.16	28717.48	28721.56	30	0	806
2026.02.17	19:56:00	28711.76	28726.09	28688.03	28726.09	30	0	806
2026.02.17	19:57:00	28726.37	28785.29	28726.37	28759.24	29	0	806
2026.02.17	19:58:00	28757.00	28765.13	28722.91	28724.59	30	0	806
2026.02.17	19:59:00	28725.56	28725.56	28669.36	28673.46	30	0	806
2026.02.17	20:00:00	28659.06	28679.12	28655.29	28674.25	30	0	806
2026.02.17	20:01:00	28668.36	28702.67	28657.43	28699.62	30	0	806
2026.02.17	20:02:00	28703.08	28765.93	28703.08	28759.10	30	0	806
2026.02.17	20:03:00	28763.04	28831.84	28753.40	28831.84	30	0	806
2026.02.17	20:04:00	28830.21	28873.62	28824.24	28873.62	30	0	806
2026.02.17	20:05:00	28879.11	28961.22	28879.11	28949.05	30	0	806
2026.02.17	20:06:00	28949.69	28970.13	28911.08	28925.82	30	0	806
2026.02.17	20:07:00	28914.63	28914.63	28862.80	28872.01	30	0	806
2026.02.17	20:08:00	28857.79	28866.39	28828.20	28830.86	30	0	806
2026.02.17	20:09:00	28829.21	28842.72	28799.57	28819.50	30	0	806
2026.02.17	20:10:00	28815.61	28847.13	28805.23	28807.43	30	0	806
2026.02.17	20:11:00	28802.00	28804.87	28774.90	28798.59	30	0	806
2026.02.17	20:12:00	28793.90	28812.50	28779.56	28811.89	30	0	806
2026.02.17	20:13:00	28820.78	28820.78	28758.00	28758.00	30	0	806
2026.02.17	20:14:00	28745.18	28745.18	28680.28	28680.28	30	0	806
2026.02.17	20:15:00	28673.44	28678.17	28660.53	28677.49	30	0	806
2026.02.17	20:16:00	28676.61	28676.61	28619.09	28623.32	30	0	806
2026.02.17	20:17:00	28617.96	28627.33	28574.92	28574.92	30	0	806
2026.02.17	20:18:00	28569.84	28613.42	28569.84	28607.52	30	0	806
2026.02.17	20:19:00	28607.43	28620.46	28588.70	28617.25	30	0	806
2026.02.17	20:20:00	28626.31	28645.16	28603.45	28623.55	30	0	806
2026.02.17	20:21:00	28621.13	28635.78	28578.47	28633.70	30	0	806
2026.02.17	20:22:00	28641.61	28651.11	28620.17	28638.71	30	0	806
2026.02.17	20:23:00	28636.90	28676.34	28636.90	28652.79	30	0	806
2026.02.17	20:24:00	28653.60	28676.34	28642.51	28642.51	30	0	806
2026.02.17	20:25:00	28647.13	28691.68	28647.13	28675.57	30	0	806
2026.02.17	20:26:00	28669.08	28683.57	28652.07	28670.99	30	0	806
2026.02.17	20:27:00	28675.70	28679.06	28662.61	28670.44	30	0	806
2026.02.17	20:28:00	28672.85	28691.04	28648.12	28652.74	30	0	806
2026.02.17	20:29:00	28649.43	28688.74	28643.43	28679.68	30	0	806
2026.02.17	20:30:00	28683.48	28683.48	28650.22	28675.15	30	0	806
2026.02.17	20:31:00	28676.17	28704.90	28667.80	28678.96	30	0	806
2026.02.17	20:32:00	28678.64	28713.33	28678.64	28711.17	30	0	806
2026.02.17	20:33:00	28715.72	28734.34	28677.56	28679.39	30	0	806
2026.02.17	20:34:00	28678.90	28678.90	28627.01	28631.23	30	0	806
2026.02.17	20:35:00	28640.25	28649.38	28612.18	28634.33	30	0	806
2026.02.17	20:36:00	28638.50	28660.88	28621.58	28660.88	30	0	806
2026.02.17	20:37:00	28662.60	28675.84	28639.23	28639.23	30	0	806
2026.02.17	20:38:00	28641.23	28651.37	28604.74	28604.74	30	0	806
2026.02.17	20:39:00	28602.05	28640.22	28574.69	28625.50	30	0	806
2026.02.17	20:40:00	28626.80	28653.77	28626.80	28631.88	30	0	806
2026.02.17	20:41:00	28636.24	28636.67	28595.61	28595.94	30	0	806
2026.02.17	20:42:00	28592.97	28613.08	28589.90	28594.23	30	0	806
2026.02.17	20:43:00	28599.54	28661.95	28599.54	28636.42	30	0	806
2026.02.17	20:44:00	28637.95	28665.40	28636.18	28653.25	30	0	806
2026.02.17	20:45:00	28656.72	28657.02	28585.12	28627.32	30	0	806
2026.02.17	20:46:00	28634.07	28635.25	28562.29	28562.29	30	0	806
2026.02.17	20:47:00	28566.21	28572.42	28524.34	28524.34	30	0	806
